Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop::1]-|,1,[-1000]
0.0,[TCP:options-altchksum:146:1]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-md5header:e3766b619df65b99451cbbe382e7adfe]-tamper{TCP:options-eol:replace:}(tamper{TCP:seq:replace:17351127},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(,duplicate),)-|[TCP:options-altchksumopt:]-drop-|",1,[0]
0.0,[TCP:window:180:3]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:44:False}(tamper{TCP:options-altchksumopt:corrupt},)-|[TCP:window:130]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:False},)-|[TCP:options-wscale:210]-tamper{TCP:urgptr:corrupt}(tamper{TCP:sport:replace:26846},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{ip:-1:True:5}(,drop),duplicate),)-|[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:gjn4li0thn}(duplicate(,tamper{TCP:seq:replace:527987383}),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:options-nop:]-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:57:False:5}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(duplicate,tamper{TCP:options-md5header:replace:50ac0d949938aecfe83fd9930ae502ec})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:-1:True:35})-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:48:True}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dataofs:replace:7},fragment{tcp:-1:True}(tamper{TCP:options-timestamp:replace:2363261154},))-|",1,[0]
0.0,[TCP:options-timestamp:3021676052:1]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False}(,tamper{TCP:options-wscale:corrupt}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dataofs:corrupt},fragment{tcp:-1:True}(tamper{TCP:options-mss:replace:42885},))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{tcp:-1:False:5}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False},tamper{TCP:seq:replace:4250021555}),),duplicate),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-eol:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:dport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:22}(tamper{TCP:reserved:replace:6}(duplicate(tamper{TCP:flags:replace:FA},),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksum:232]-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:108}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:130}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False})-|[TCP:options-altchksumopt:]-fragment{ip:-1:True:12}-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{ip:-1:False}(drop,),tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:22}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:options-mss:corrupt},)-|[TCP:reserved:3]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{tcp:13:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True}(duplicate(,tamper{TCP:options-altchksum:replace:2}),tamper{TCP:options-nop:replace:}),duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:37:True:8}(tamper{TCP:sport:replace:12729},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:29:False:14}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:False},)-|[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:55:False:27},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:9rsp2l89c7}-|,1,[0]
0.0,"[TCP:urgptr:56327]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:16198},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:10}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:replace:03f1deba4e1ba432b5eebc7b3c0c66f3}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:10473}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:11:False:43})-|[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:options-timestamp:corrupt}(duplicate(,tamper{TCP:options-sackok:corrupt}),))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(,tamper{TCP:dataofs:replace:11}(tamper{TCP:options-md5header:corrupt},)),tamper{TCP:options-nop:replace:}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:11114}(tamper{TCP:dataofs:replace:14},)-|",1,[0]
0.0,"[TCP:options-mss:8283]-tamper{TCP:options-altchksum:replace:186}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:522d56557fd613e1ee36ea472d469a52}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:11114}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:6:True:1}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-wscale:replace:208}(duplicate(tamper{TCP:flags:corrupt},),),)-|[TCP:reserved:3]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-sack:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:10}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:21}(tamper{TCP:sport:replace:47206},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:90}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:True}(fragment{tcp:-1:True}(,tamper{TCP:dataofs:replace:11}(tamper{TCP:options-md5header:corrupt},)),tamper{TCP:options-nop:replace:}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:ack:replace:4264031437},fragment{tcp:-1:False})-|[TCP:options-altchksumopt:]-fragment{tcp:16:False:12}-|[TCP:options-altchksumopt:]-drop-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(,tamper{TCP:options-md5header:replace:1d0787a111d1d5fc222f73a31278152a})-|[TCP:options-eol::0]-tamper{TCP:options-eol:replace:}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False}(duplicate,tamper{TCP:options-wscale:corrupt}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-altchksum:232]-duplicate-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:33302}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:taawqy654g}(tamper{TCP:options-wscale:corrupt},),fragment{tcp:-1:True}(,fragment{tcp:11:False:5}))-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dataofs:replace:9},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:replace:3236772257}-|,1,[0]
0.0,[TCP:options-altchksum:146:1]-duplicate-|[TCP:dataofs:5]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{tcp:-1:False:5}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False},tamper{TCP:seq:replace:4250021555}),),duplicate),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(tamper{TCP:dport:replace:50321}(tamper{TCP:options-mss:replace:41613},),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:replace:23},)-|",1,[0]
0.0,[TCP:options-sack::1]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}-|[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:replace:111},fragment{tcp:-1:True}(,fragment{tcp:11:False:5}))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(tamper{TCP:dataofs:replace:9},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:3454282759}(fragment{ip:-1:True:5},)-|[TCP:options-altchksumopt:]-duplicate(,duplicate(,fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:replace:1286}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:replace:gj7zws1c9c}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:replace:40193}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:urgptr:replace:1286},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:flags:replace:S})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:replace:195},drop)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-md5header:d9274c0e76453906ec0a14adc67e3b7c]-tamper{TCP:options-mss:replace:65080}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(duplicate,fragment{tcp:-1:False}))-|[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}-|",1,[0]
0.0,[TCP:reserved:7]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:20:False:5}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt}(duplicate(,tamper{TCP:options-sackok:corrupt}),))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False}(tamper{TCP:options-mss:corrupt},))-|[TCP:options-altchksumopt:]-fragment{ip:-1:True:5}-|[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:57410a60699733bf99fadb9fd85604a0}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|[TCP:seq:1051390871]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:sport:replace:35277}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(duplicate,fragment{tcp:-1:True}(,fragment{tcp:-1:True}))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:11:False:43}-|[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(duplicate(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:},tamper{TCP:dataofs:replace:7})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:True}(tamper{TCP:options-timestamp:replace:2363261154},))-|",1,[0]
0.0,[TCP:options-timestamp:3021676052:1]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksum:replace:195})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-fragment{tcp:-1:True:5}(,tamper{TCP:dport:replace:15532}(drop,))-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1980039841}(duplicate(tamper{TCP:options-md5header:replace:6d1d730158de8fbed7a8144c6a3bc6dd},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:7:True:3}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:window:replace:130},duplicate(tamper{TCP:flags:replace:FRAUN},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:load:replace:9rsp2l89c7}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksum:146:1]-duplicate-|[TCP:options-sack:]-tamper{TCP:seq:replace:2679529769}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-uto:replace:163})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:177}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dataofs:replace:7},fragment{tcp:-1:True}(tamper{TCP:options-timestamp:replace:2363261154},duplicate))-|",1,[0]
0.0,[TCP:ack:4077409586]-drop-|,1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:flags:PA:3]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-nop:]-tamper{TCP:urgptr:replace:49913}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:46:False:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:flags:replace:FSPE})-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:11:False:43}-|[TCP:options-eol:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FA},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:seq:replace:2855807634})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:reserved:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}(fragment{tcp:48:True}(drop,),)-|[TCP:options-eol:]-fragment{tcp:40:True:20}(fragment{tcp:55:False:27},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(tamper{TCP:window:replace:70},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:replace:9213},duplicate(,tamper{TCP:flags:replace:FRAUN}))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184}(tamper{TCP:load:corrupt},),tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:dataofs:replace:10},),),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:sport:replace:12729}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{tcp:-1:True:5},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:2}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-uto:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksum:146:1]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{ip:-1:False:3},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(tamper{TCP:flags:replace:FRPUEC},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:791389786}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-altchksumopt::3]-tamper{TCP:urgptr:replace:58134}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{ip:-1:True:5}(fragment{tcp:-1:False},drop),duplicate),)-|[TCP:options-nop:]-duplicate(,tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:208}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt}(tamper{TCP:options-sack:replace:},),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-mss:replace:65080}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False:24},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,[TCP:options-altchksum:146:1]-|[TCP:options-sack:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-sack:]-tamper{TCP:seq:replace:3202353188}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:load:replace:9rsp2l89c7}(tamper{TCP:urgptr:replace:25819},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:10}(duplicate,)-|[TCP:flags:PA:0]-tamper{TCP:options-uto:corrupt}-|",1,[0]
0.0,[TCP:options-altchksum:232]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:9rsp2l89c7}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:flags:replace:RA})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:True:5},)-|[TCP:load:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-wscale:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-timestamp:2686897407:3]-|[TCP:options-nop:]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:4:False:15},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},fragment{ip:-1:True:43}(tamper{TCP:options-altchksumopt:replace:},))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:False:5}(fragment{tcp:-1:True}(tamper{TCP:flags:corrupt},fragment{tcp:-1:True}),duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:11:False:43}-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:replace:62342},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:taawqy654g},tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False:5},))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:791389786}(tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:replace:2172522415},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:822730298}(duplicate(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:False},)-|[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:5}-|[TCP:options-nop:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:taawqy654g}(tamper{TCP:options-eol:replace:},),tamper{TCP:options-nop:corrupt}(tamper{TCP:dport:corrupt},))-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:window:replace:70}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:window:replace:70},)-|",1,[0]
0.0,"[TCP:options-mss:8283]-tamper{TCP:options-altchksum:replace:186}(fragment{tcp:-1:True}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:window:replace:130},duplicate(tamper{TCP:flags:replace:FRAUN}(tamper{TCP:options-md5header:replace:2e53ca3f98fdcf89a7debfaa1be72a1d},),))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:7565}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:208}(duplicate(drop,),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-md5header:d9274c0e76453906ec0a14adc67e3b7c]-tamper{TCP:ack:replace:3556194507}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:170}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:dataofs:5]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksum:146:1]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:3}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate(duplicate,),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:dataofs:replace:10},),),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True:26}-|,1,[0]
